Source IP,Destination IP,Protocol,Timestamp,Source Port,Destination Port,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Length,IAT,SYN_ACK_Count,labels
192.168.10.9,68.67.180.45,6,2017-05-07 09:10:00,14780,443,0,0,0,1,0,0,0,0,632.5806452,11093422,0,0
192.168.10.9,68.67.180.45,6,2017-05-07 09:10:00,14780,443,0,0,0,0,1,0,0,0,6.0,233,0,0
192.168.10.9,204.13.193.176,6,2017-05-07 09:10:00,14770,443,0,0,0,1,0,0,0,0,693.5483871,11483061,0,0
192.168.10.12,104.20.86.184,6,2017-05-07 09:07:00,37626,443,0,0,0,1,0,0,0,0,104.04,118396445,0,0
192.168.10.9,52.5.210.14,6,2017-05-07 09:10:00,14891,443,0,0,0,1,0,0,0,0,323.8823529,6094289,0,0
192.168.10.9,23.50.75.27,6,2017-05-07 09:10:00,14895,80,0,0,0,1,0,0,0,0,2.4,5874635,0,0
192.168.10.9,52.5.210.14,6,2017-05-07 09:10:00,14890,443,0,0,0,1,0,0,0,0,306.2222222,6094661,0,0
192.168.10.9,72.167.239.239,6,2017-05-07 09:10:00,14880,80,0,0,0,1,0,0,0,0,2.8,6661731,0,0
52.5.210.14,192.168.10.9,6,2017-05-07 09:10:00,443,14890,0,1,0,0,1,0,0,0,22.66666667,3,1,0
52.5.210.14,192.168.10.9,6,2017-05-07 09:10:00,443,14891,0,1,0,0,1,0,0,0,22.66666667,3,1,0
192.168.10.9,54.167.238.223,6,2017-05-07 09:10:00,14768,443,0,0,0,1,0,0,0,0,322.4761905,11888255,0,0
192.168.10.9,54.167.238.223,6,2017-05-07 09:10:00,14768,443,0,0,0,0,1,0,0,0,6.0,286,0,0
192.168.10.9,54.192.36.242,6,2017-05-07 09:10:00,14916,80,0,0,0,1,0,0,0,0,1.714285714,5999037,0,0
192.168.10.9,54.192.36.242,6,2017-05-07 09:10:00,14908,80,0,0,0,1,0,0,0,0,1.714285714,6003107,0,0
192.168.10.9,208.185.50.80,6,2017-05-07 09:10:00,14904,443,0,0,0,1,0,0,0,0,227.6,6319442,0,0
192.168.10.9,69.172.216.56,6,2017-05-07 09:10:00,14921,443,0,0,0,1,0,0,0,0,244.0666667,5490088,0,0
192.168.10.9,208.185.50.80,6,2017-05-07 09:10:00,14909,443,0,0,0,1,0,0,0,0,227.6,6002305,0,0
192.168.10.9,208.185.50.80,6,2017-05-07 09:10:00,14920,443,0,0,0,1,0,0,0,0,229.7333333,5490690,0,0
192.168.10.19,206.108.0.134,17,2017-05-07 09:08:00,123,123,0,0,0,0,0,0,0,0,48.0,69029206,0,0
192.168.10.12,104.131.53.252,17,2017-05-07 09:08:00,123,123,0,0,0,0,0,0,0,0,48.0,27504,0,0
192.168.10.9,69.172.216.111,6,2017-05-07 09:10:00,14949,443,0,0,0,1,0,0,0,0,377.6875,3991871,0,0
192.168.10.9,69.172.216.111,6,2017-05-07 09:10:00,14949,443,0,0,0,0,1,0,0,0,6.0,23611,0,0
192.168.10.9,23.50.75.27,6,2017-05-07 09:10:00,14929,80,0,0,0,1,0,0,0,0,2.4,6011076,0,0
192.168.10.9,199.166.0.200,6,2017-05-07 09:10:00,14933,443,0,0,0,1,0,0,0,0,405.125,5053609,0,0
192.168.10.9,23.50.75.27,6,2017-05-07 09:10:00,14931,80,0,0,0,1,0,0,0,0,2.4,5543149,0,0
192.168.10.9,74.119.118.78,6,2017-05-07 09:10:00,14923,443,0,0,0,1,0,0,0,0,337.2,6490864,0,0
192.168.10.9,74.119.118.78,6,2017-05-07 09:10:00,14922,443,0,0,0,1,0,0,0,0,316.5,6491133,0,0
192.168.10.9,54.192.36.242,6,2017-05-07 09:10:00,14903,80,0,0,0,1,0,0,0,0,1.714285714,7321245,0,0
192.168.10.9,74.119.118.78,6,2017-05-07 09:10:00,14924,443,0,0,0,1,0,0,0,0,316.5,6491288,0,0
192.168.10.9,74.119.118.74,6,2017-05-07 09:10:00,14925,443,0,0,0,1,0,0,0,0,337.6,6491350,0,0
192.168.10.9,54.192.36.242,6,2017-05-07 09:10:00,14927,80,0,0,0,1,0,0,0,0,1.714285714,6491277,0,0
192.168.10.9,23.50.75.27,6,2017-05-07 09:10:00,14928,80,0,0,0,1,0,0,0,0,2.4,6012371,0,0
192.168.10.9,74.119.118.74,6,2017-05-07 09:10:00,14926,443,0,0,0,1,0,0,0,0,316.875,6491505,0,0
192.168.10.9,74.119.118.92,6,2017-05-07 09:10:00,14932,443,0,0,0,1,0,0,0,0,335.6666667,5274450,0,0
74.119.118.78,192.168.10.9,6,2017-05-07 09:10:00,443,14923,0,0,0,0,1,0,0,0,6.0,3,0,0
74.119.118.78,192.168.10.9,6,2017-05-07 09:10:00,443,14922,0,0,0,0,1,0,0,0,6.0,1,0,0
74.119.118.78,192.168.10.9,6,2017-05-07 09:10:00,443,14924,0,0,0,0,1,0,0,0,6.0,6,0,0
74.119.118.74,192.168.10.9,6,2017-05-07 09:10:00,443,14925,0,0,0,0,1,0,0,0,6.0,4,0,0
74.119.118.74,192.168.10.9,6,2017-05-07 09:10:00,443,14926,0,0,0,0,1,0,0,0,6.0,3,0,0
23.50.75.27,192.168.10.9,6,2017-05-07 09:10:00,80,14931,0,0,0,0,1,0,0,0,6.0,1163,0,0
23.50.75.27,192.168.10.9,6,2017-05-07 09:10:00,80,14928,0,0,0,0,1,0,0,0,6.0,4,0,0
74.119.118.92,192.168.10.9,6,2017-05-07 09:10:00,443,14932,0,0,0,0,1,0,0,0,6.0,3,0,0
192.168.10.17,74.117.214.3,17,2017-05-07 09:08:00,123,123,0,0,0,0,0,0,0,0,48.0,66087015,0,0
192.168.10.9,50.16.197.102,6,2017-05-07 09:10:00,14951,443,0,0,0,1,0,0,0,0,237.2142857,5183366,0,0
192.168.10.9,52.204.16.138,6,2017-05-07 09:10:00,14944,443,0,0,0,1,0,0,0,0,228.6,5567447,0,0
192.168.10.9,23.21.91.46,6,2017-05-07 09:10:00,14936,443,0,0,0,1,0,0,0,0,231.2,6054585,0,0
192.168.10.9,69.172.216.56,6,2017-05-07 09:10:00,14939,443,0,0,0,1,0,0,0,0,244.2666667,6054399,0,0
192.168.10.9,151.101.208.249,6,2017-05-07 09:10:00,14946,443,0,0,0,1,0,0,0,0,406.2666667,5484183,0,0
74.119.118.78,192.168.10.9,6,2017-05-07 09:10:00,443,14923,0,0,0,0,1,0,0,0,6.0,999425,0,0
74.119.118.78,192.168.10.9,6,2017-05-07 09:10:00,443,14922,0,0,0,0,1,0,0,0,6.0,999445,0,0
74.119.118.74,192.168.10.9,6,2017-05-07 09:10:00,443,14925,0,0,0,0,1,0,0,0,6.0,999748,0,0
74.119.118.78,192.168.10.9,6,2017-05-07 09:10:00,443,14924,0,0,0,0,1,0,0,0,6.0,999788,0,0
74.119.118.92,192.168.10.9,6,2017-05-07 09:10:00,443,14932,0,0,0,0,1,0,0,0,6.0,999817,0,0
151.101.208.249,192.168.10.9,6,2017-05-07 09:10:00,443,14946,0,1,0,0,1,0,0,0,22.66666667,3,1,0
50.16.197.102,192.168.10.9,6,2017-05-07 09:10:00,443,14951,0,1,0,0,1,0,0,0,22.66666667,3,1,0
52.204.16.138,192.168.10.9,6,2017-05-07 09:10:00,443,14944,0,1,0,0,1,0,0,0,22.66666667,49,1,0
23.21.91.46,192.168.10.9,6,2017-05-07 09:10:00,443,14936,0,1,0,0,1,0,0,0,22.66666667,3,1,0
192.168.10.19,206.108.0.131,17,2017-05-07 09:08:00,123,123,0,0,0,0,0,0,0,0,48.0,67022164,0,0
192.168.10.12,104.20.86.184,6,2017-05-07 09:10:00,37626,443,0,1,0,0,1,0,0,0,32.42857143,3340922,1,0
104.20.86.184,192.168.10.12,6,2017-05-07 09:10:00,443,37626,0,0,0,0,1,0,0,0,6.0,195,0,0
192.168.10.17,192.168.10.3,17,2017-05-07 09:07:00,6984,53,0,0,0,0,0,0,0,0,58.6,50814,0,0
192.168.10.3,192.168.10.1,17,2017-05-07 09:06:00,61854,53,0,0,0,0,0,0,0,0,47.33333333,436,0,0
192.168.10.3,192.168.10.1,17,2017-05-07 08:58:00,60146,53,0,0,0,0,0,0,0,0,89.66666667,107853,0,0
192.168.10.19,128.100.100.128,17,2017-05-07 09:08:00,123,123,0,0,0,0,0,0,0,0,48.0,68022660,0,0
192.168.10.19,144.217.148.73,17,2017-05-07 09:08:00,123,123,0,0,0,0,0,0,0,0,48.0,67016108,0,0
192.168.10.9,192.168.10.3,17,2017-05-07 08:47:00,50866,53,0,0,0,0,0,0,0,0,41.4,183,0,0
192.168.10.19,206.75.89.101,17,2017-05-07 09:08:00,123,123,0,0,0,0,0,0,0,0,48.0,68086343,0,0
192.168.10.9,169.55.165.137,6,2017-05-07 09:10:00,14832,443,0,0,0,1,0,0,0,0,430.55,16186901,0,0
192.168.10.9,169.55.165.137,6,2017-05-07 09:10:00,14832,443,0,0,0,0,1,0,0,0,6.0,198,0,0
192.168.10.9,23.21.41.78,6,2017-05-07 09:10:00,14952,443,0,0,0,1,0,0,0,0,369.3333333,2353700,0,0
192.168.10.19,99.224.25.39,17,2017-05-07 09:08:00,123,123,0,0,0,0,0,0,0,0,48.0,69056699,0,0
192.168.10.9,38.106.10.132,6,2017-05-07 09:10:00,14847,443,0,0,0,1,0,0,0,0,316.3636364,17256087,0,0
192.168.10.9,38.106.10.132,6,2017-05-07 09:10:00,14847,443,0,0,0,0,1,0,0,0,6.0,190,0,0
192.168.10.9,104.193.83.57,6,2017-05-07 09:10:00,14840,443,0,0,0,1,0,0,0,0,218.55,17483773,0,0
192.168.10.9,104.193.83.57,6,2017-05-07 09:10:00,14840,443,0,0,0,0,1,0,0,0,6.0,1248,0,0
192.168.10.19,144.217.164.10,17,2017-05-07 09:08:00,123,123,0,0,0,0,0,0,0,0,48.0,67016227,0,0
192.168.10.9,23.21.41.78,6,2017-05-07 09:10:00,14953,443,0,0,0,1,0,0,0,0,331.0,4111844,0,0
192.168.10.3,192.168.10.1,17,2017-05-07 08:51:00,60970,53,0,0,0,0,0,0,0,0,62.33333333,71170,0,0
192.168.10.12,66.228.59.187,17,2017-05-07 09:08:00,123,123,0,0,0,0,0,0,0,0,48.0,46259,0,0
192.168.10.9,192.168.10.3,17,2017-05-07 08:51:00,60357,53,0,0,0,0,0,0,0,0,57.0,25772,0,0
192.168.10.3,192.168.10.1,17,2017-05-07 08:49:00,61108,53,0,0,0,0,0,0,0,0,85.66666667,27388,0,0
192.168.10.9,69.172.216.111,6,2017-05-07 09:10:00,14955,443,0,0,0,1,0,0,0,0,258.75,87657,0,0
192.168.10.9,69.172.216.111,6,2017-05-07 09:10:00,14955,443,0,0,0,0,1,0,0,0,6.0,23887,0,0
192.168.10.12,138.236.128.36,17,2017-05-07 09:08:00,123,123,0,0,0,0,0,0,0,0,48.0,42264,0,0
192.168.10.3,192.168.10.1,17,2017-05-07 09:03:00,60456,53,0,0,0,0,0,0,0,0,100.6666667,62945,0,0
192.168.10.17,172.217.10.130,6,2017-05-07 09:09:00,59642,443,0,0,0,0,1,0,0,0,1.291666667,105034465,0,0
192.168.10.9,23.21.41.78,6,2017-05-07 09:10:00,14954,443,0,0,0,1,0,0,0,0,137.0,2380123,0,0
192.168.10.14,34.198.28.245,6,2017-05-07 09:09:00,49779,443,0,0,0,1,0,0,0,0,232.6363636,63493398,0,0
192.168.10.14,34.198.28.245,6,2017-05-07 09:09:00,49778,443,0,0,0,1,0,0,0,0,250.9090909,63493865,0,0
192.168.10.19,192.95.27.155,17,2017-05-07 09:08:00,123,123,0,0,0,0,0,0,0,0,48.0,68016559,0,0
192.168.10.12,52.205.150.244,6,2017-05-07 09:09:00,60700,80,0,0,0,1,0,0,0,0,36.0,91210440,0,0
192.168.10.9,173.241.242.220,6,2017-05-07 09:10:00,14694,443,0,0,0,1,0,0,0,0,496.06,31419902,0,0
192.168.10.9,173.241.242.220,6,2017-05-07 09:11:00,14694,443,0,0,0,0,1,0,0,0,6.0,220,0,0
192.168.10.9,173.241.242.220,6,2017-05-07 09:10:00,14733,443,0,0,0,1,0,0,0,0,275.9545455,30462678,0,0
192.168.10.9,173.241.242.220,6,2017-05-07 09:11:00,14733,443,0,0,0,0,1,0,0,0,6.0,198,0,0
192.168.10.3,192.168.10.1,17,2017-05-07 08:51:00,60791,53,0,0,0,0,0,0,0,0,92.0,134715,0,0
192.168.10.9,173.241.242.220,6,2017-05-07 09:10:00,14734,443,0,0,0,1,0,0,0,0,289.6818182,30507405,0,0
192.168.10.9,173.241.242.220,6,2017-05-07 09:11:00,14734,443,0,0,0,0,1,0,0,0,6.0,207,0,0
192.168.10.12,192.168.10.50,6,2017-05-07 09:11:00,46704,28019,0,0,0,1,0,0,0,0,904.4090909,10163,0,0
192.168.10.12,192.168.10.50,6,2017-05-07 09:11:00,46704,28019,0,1,0,0,1,0,0,0,411.3333333,1,1,0
192.168.10.50,192.168.10.12,6,2017-05-07 09:11:00,28019,46704,0,0,0,0,1,0,0,0,0.0,18,0,0
192.168.10.12,192.168.10.50,6,2017-05-07 09:11:00,46732,21,0,0,0,1,0,0,0,0,13.39130435,161915,0,0
192.168.10.50,192.168.10.12,6,2017-05-07 09:11:00,21,46732,0,0,0,0,1,1,0,0,0.0,62,0,0
192.168.10.19,198.245.51.213,17,2017-05-07 09:08:00,123,123,0,0,0,0,0,0,0,0,48.0,67016713,0,0
192.168.10.12,192.154.108.74,17,2017-05-07 09:08:00,123,123,0,0,0,0,0,0,0,0,48.0,68996,0,0
192.168.10.19,104.28.2.206,6,2017-05-07 09:08:00,47978,443,0,0,0,1,0,0,0,0,1348.609073,118850783,0,0
192.168.10.9,173.241.242.143,6,2017-05-07 09:10:00,14742,443,0,0,0,1,0,0,0,0,214.0434783,32059363,0,0
192.168.10.9,173.241.242.143,6,2017-05-07 09:11:00,14742,443,0,0,0,0,1,0,0,0,6.0,202,0,0
192.168.10.17,74.121.142.57,6,2017-05-07 09:09:00,42575,80,0,0,0,0,1,0,0,0,0.0,110551881,0,0
192.168.10.9,173.241.242.143,6,2017-05-07 09:10:00,14730,443,0,0,0,1,0,0,0,0,305.4516129,33192504,0,0
192.168.10.9,173.241.242.143,6,2017-05-07 09:11:00,14730,443,0,0,0,0,1,0,0,0,6.0,201,0,0
192.168.10.9,173.241.242.143,6,2017-05-07 09:10:00,14802,443,0,0,0,1,0,0,0,0,215.0869565,31263123,0,0
192.168.10.9,173.241.242.143,6,2017-05-07 09:11:00,14802,443,0,0,0,0,1,0,0,0,6.0,197,0,0
192.168.10.16,192.168.10.255,17,2017-05-07 09:04:00,138,138,0,0,0,0,0,0,0,0,233.0,24,0,0
192.168.10.12,192.168.10.255,17,2017-05-07 09:04:00,138,138,0,0,0,0,0,0,0,0,233.0,26,0,0
192.168.10.25,192.168.10.255,17,2017-05-07 09:06:00,137,137,0,0,0,0,0,0,0,0,50.0,21,0,0
192.168.10.50,192.168.10.25,17,2017-05-07 09:06:00,137,137,0,0,0,0,0,0,0,0,62.0,3,0,0
192.168.10.3,192.168.10.1,17,2017-05-07 09:03:00,60468,53,0,0,0,0,0,0,0,0,73.33333333,24266,0,0
192.168.10.19,66.70.172.17,17,2017-05-07 09:08:00,123,123,0,0,0,0,0,0,0,0,48.0,66016338,0,0
192.168.10.14,134.170.165.251,6,2017-05-07 09:11:00,49821,443,0,0,0,1,0,0,0,0,930.7833333,2532003,0,0
192.168.10.19,104.28.2.206,6,2017-05-07 09:11:00,47978,443,0,1,0,0,1,0,0,0,30.14285714,4165490,1,0
104.28.2.206,192.168.10.19,6,2017-05-07 09:11:00,443,47978,0,0,0,0,1,0,0,0,6.0,258,0,0
192.168.10.9,66.242.15.113,6,2017-05-07 09:10:00,14841,443,0,0,0,1,0,0,0,0,292.6521739,32842853,0,0
192.168.10.9,66.242.15.113,6,2017-05-07 09:11:00,14841,443,0,0,0,0,1,0,0,0,6.0,228,0,0
192.168.10.12,192.168.10.50,6,2017-05-07 09:11:00,51794,22,0,0,0,1,0,0,0,0,111.8372093,1369412,0,0
192.168.10.12,192.168.10.50,6,2017-05-07 09:11:00,51794,22,0,0,0,0,1,1,0,0,0.0,220,0,0
192.168.10.3,192.168.10.1,17,2017-05-07 08:47:00,62229,53,0,0,0,0,0,0,0,0,68.66666667,353779,0,0
192.168.10.3,192.168.10.1,17,2017-05-07 08:55:00,60537,53,0,0,0,0,0,0,0,0,55.33333333,23529,0,0
192.168.10.3,192.168.10.1,17,2017-05-07 09:06:00,60803,53,0,0,0,0,0,0,0,0,70.33333333,77546,0,0
192.168.10.12,192.168.10.50,6,2017-05-07 09:11:00,51796,22,0,0,0,1,0,0,0,0,108.8604651,1379430,0,0
192.168.10.12,192.168.10.50,6,2017-05-07 09:11:00,51796,22,0,0,0,0,1,1,0,0,0.0,193,0,0
192.168.10.17,192.168.10.3,6,2017-05-07 08:56:00,42346,3268,0,0,0,1,0,0,0,0,237.7419355,93187678,0,0
192.168.10.12,173.194.208.108,6,2017-05-07 09:11:00,37634,465,0,0,0,1,0,0,0,0,63.08108108,1780473,0,0
192.168.10.12,173.194.208.108,6,2017-05-07 09:11:00,37634,465,0,1,0,0,1,0,0,0,24.66666667,3,1,0
192.168.10.16,192.168.10.3,17,2017-05-07 09:07:00,123,123,0,0,0,0,0,0,0,0,48.0,64000132,0,0
192.168.10.3,192.168.10.1,17,2017-05-07 08:47:00,60558,53,0,0,0,0,0,0,0,0,43.66666667,28663,0,0
192.168.10.9,52.4.125.51,6,2017-05-07 09:10:00,14657,443,0,0,0,1,0,0,0,0,207.5806452,60911498,0,0
192.168.10.17,192.168.10.3,6,2017-05-07 08:56:00,58400,389,0,0,0,1,0,0,0,0,255.0,93973394,0,0
192.168.10.9,52.3.205.157,6,2017-05-07 09:10:00,14658,443,0,0,0,1,0,0,0,0,176.0,60452087,0,0
192.168.10.16,52.26.121.92,6,2017-05-07 09:10:00,47940,443,0,0,0,1,0,0,0,0,255.8709677,60776797,0,0
192.168.10.9,104.16.28.216,6,2017-05-07 09:10:00,14782,80,0,0,0,1,0,0,0,0,148.1111111,46232139,0,0
192.168.10.9,104.16.28.216,6,2017-05-07 09:11:00,14782,80,0,0,0,0,1,0,0,0,6.0,169,0,0
192.168.10.12,52.84.89.43,6,2017-05-07 09:09:00,49972,80,0,0,0,1,0,0,0,0,25.4516129,115532572,0,0
192.168.10.12,165.254.114.24,6,2017-05-07 09:09:00,52758,80,0,0,0,1,0,0,0,0,69.0,115926527,0,0
192.168.10.12,52.84.86.150,6,2017-05-07 09:09:00,46982,80,0,0,0,1,0,0,0,0,27.96774194,115755700,0,0
192.168.10.12,151.101.0.175,6,2017-05-07 09:09:00,41000,80,0,0,0,1,0,0,0,0,37.16129032,115863651,0,0
192.168.10.12,23.194.182.143,6,2017-05-07 09:09:00,51336,80,0,0,0,1,0,0,0,0,116.25,116034700,0,0
192.168.10.12,23.194.182.143,6,2017-05-07 09:09:00,51360,80,0,0,0,1,0,0,0,0,19.06451613,115469096,0,0
192.168.10.12,23.194.182.143,6,2017-05-07 09:09:00,51306,80,0,0,0,1,0,0,0,0,48.10526316,116697940,0,0
192.168.10.12,104.70.178.72,6,2017-05-07 09:09:00,41080,80,0,0,0,1,0,0,0,0,19.83870968,116225362,0,0
192.168.10.12,184.84.243.232,6,2017-05-07 09:09:00,48610,80,0,0,0,1,0,0,0,0,35.5483871,116207861,0,0
192.168.10.12,23.194.182.143,6,2017-05-07 09:09:00,51314,80,0,0,0,1,0,0,0,0,132.0454545,116427483,0,0
192.168.10.12,23.194.182.143,6,2017-05-07 09:09:00,51294,80,0,0,0,1,0,0,0,0,174.6530612,117769690,0,0
192.168.10.12,23.194.182.143,6,2017-05-07 09:09:00,51296,80,0,0,0,1,0,0,0,0,607.4343434,117769690,0,0
192.168.10.12,23.194.182.143,6,2017-05-07 09:09:00,51344,80,0,0,0,1,0,0,0,0,633.7011494,117023529,0,0
192.168.10.12,52.84.88.86,6,2017-05-07 09:09:00,41036,80,0,0,0,1,0,0,0,0,141.8285714,115949521,0,0
192.168.10.12,52.84.86.21,6,2017-05-07 09:09:00,36796,443,0,0,0,1,0,0,0,0,330.6078431,116075732,0,0
192.168.10.12,151.101.45.108,6,2017-05-07 09:09:00,37296,80,0,0,0,1,0,0,0,0,264.9761905,118929092,0,0
192.168.10.12,87.98.252.5,6,2017-05-07 09:09:00,54848,80,0,0,0,1,0,0,0,0,38.94117647,116108695,0,0
192.168.10.12,69.169.85.6,6,2017-05-07 09:09:00,56586,80,0,0,0,1,0,0,0,0,33.12903226,115887514,0,0
192.168.10.12,198.54.12.145,6,2017-05-07 09:09:00,33524,80,0,0,0,1,0,0,0,0,68.90322581,115640970,0,0
192.168.10.12,52.84.93.141,6,2017-05-07 09:09:00,36686,80,0,0,0,1,0,0,0,0,26.48387097,116044497,0,0
192.168.10.12,52.84.93.141,6,2017-05-07 09:09:00,36696,80,0,0,0,1,0,0,0,0,26.48387097,115958418,0,0
192.168.10.12,151.101.0.175,6,2017-05-07 09:09:00,40996,80,0,0,0,1,0,0,0,0,71.91428571,119879682,0,0
69.169.85.6,192.168.10.12,6,2017-05-07 09:11:00,80,56586,0,0,0,0,1,0,0,0,0.0,3,0,0
198.54.12.145,192.168.10.12,6,2017-05-07 09:11:00,80,33524,0,0,0,0,1,0,0,0,0.0,4,0,0
192.168.10.12,69.169.85.7,6,2017-05-07 09:09:00,36592,80,0,0,0,1,0,0,0,0,48.25806452,115974278,0,0
192.168.10.12,52.84.86.38,6,2017-05-07 09:09:00,41132,80,0,0,0,1,0,0,0,0,29.61290323,115973783,0,0
192.168.10.12,52.84.90.131,6,2017-05-07 09:09:00,33350,80,0,0,0,1,0,0,0,0,36.29032258,115973575,0,0
192.168.10.12,23.208.165.24,6,2017-05-07 09:09:00,36000,80,0,0,0,1,0,0,0,0,89.09090909,115973765,0,0
69.169.85.7,192.168.10.12,6,2017-05-07 09:11:00,80,36592,0,0,0,0,1,0,0,0,0.0,3,0,0
192.168.10.12,157.240.2.25,6,2017-05-07 09:09:00,56256,443,0,0,0,1,0,0,0,0,779.7252747,62391325,0,0
192.168.10.12,23.194.180.219,6,2017-05-07 09:09:00,59510,80,0,0,0,1,0,0,0,0,47.29032258,115961525,0,0
192.168.10.12,72.21.91.29,6,2017-05-07 09:09:00,48030,80,0,0,0,1,0,0,0,0,39.83870968,115150753,0,0
192.168.10.12,23.194.182.82,6,2017-05-07 09:09:00,38782,443,0,0,0,1,0,0,0,0,38.73684211,118109856,0,0
192.168.10.12,198.57.30.31,6,2017-05-07 09:09:00,39048,80,0,0,0,1,0,0,0,0,24.83870968,115961507,0,0
192.168.10.12,172.217.12.130,6,2017-05-07 09:09:00,39242,80,0,0,0,1,0,0,0,0,82.41176471,117642226,0,0
192.168.10.12,23.15.4.9,6,2017-05-07 09:09:00,59556,80,0,0,0,1,0,0,0,0,127.84375,115539618,0,0
198.57.30.31,192.168.10.12,6,2017-05-07 09:11:00,80,39048,0,0,0,0,1,0,0,0,0.0,344,0,0
192.168.10.14,192.168.10.3,17,2017-05-07 09:07:00,123,123,0,0,0,0,0,0,0,0,48.0,112,0,0
192.168.10.12,31.13.80.36,6,2017-05-07 09:09:00,57512,443,0,0,0,1,0,0,0,0,554.8452381,62350779,0,0
192.168.10.12,23.15.4.24,6,2017-05-07 09:09:00,52428,80,0,0,0,1,0,0,0,0,268.725,116007876,0,0
192.168.10.12,74.119.118.94,6,2017-05-07 09:09:00,47748,80,0,0,0,1,0,0,0,0,108.6363636,115549631,0,0
192.168.10.12,172.217.6.206,6,2017-05-07 09:09:00,53048,80,0,0,0,1,0,0,0,0,38.16129032,115378852,0,0
192.168.10.12,23.15.4.11,6,2017-05-07 09:09:00,45084,80,0,0,0,1,0,0,0,0,253.525,115305398,0,0
74.119.118.94,192.168.10.12,6,2017-05-07 09:11:00,80,47748,0,0,0,0,1,0,0,0,0.0,272,0,0
192.168.10.12,23.15.155.27,6,2017-05-07 09:09:00,59828,80,0,0,0,1,0,0,0,0,72.25806452,115915310,0,0
192.168.10.12,23.15.4.9,6,2017-05-07 09:09:00,59638,80,0,0,0,1,0,0,0,0,705.0792079,115129453,0,0
192.168.10.12,172.217.6.194,6,2017-05-07 09:09:00,51176,80,0,0,0,1,0,0,0,0,60.32432432,117517223,0,0
192.168.10.12,23.15.155.27,6,2017-05-07 09:09:00,59830,80,0,0,0,1,0,0,0,0,72.25806452,115915338,0,0
192.168.10.3,192.168.10.1,17,2017-05-07 09:09:00,60384,53,0,0,0,0,0,0,0,0,100.3333333,71573,0,0
192.168.10.12,23.194.182.82,6,2017-05-07 09:09:00,38876,443,0,0,0,1,0,0,0,0,290.2586207,111841307,0,0
192.168.10.15,40.77.228.92,6,2017-05-07 09:10:00,49747,443,0,0,0,1,0,0,0,0,530.7894737,60259248,0,0
198.252.206.25,192.168.10.50,6,2017-05-07 09:06:00,443,36522,0,1,0,0,1,0,0,0,38.25,37319,1,0
192.168.10.9,52.87.59.64,6,2017-05-07 09:10:00,14713,443,0,0,0,1,0,0,0,0,322.2222222,61450683,0,0
192.168.10.9,23.50.75.27,6,2017-05-07 09:10:00,14781,80,0,0,0,1,0,0,0,0,443.1578947,59615879,0,0
192.168.10.9,23.50.75.27,6,2017-05-07 09:11:00,14781,80,0,0,0,0,1,0,0,0,6.0,158,0,0
192.168.10.9,23.21.165.9,6,2017-05-07 09:10:00,14743,443,0,0,0,1,0,0,0,0,187.7931034,60904880,0,0
192.168.10.9,52.20.113.186,6,2017-05-07 09:10:00,14751,443,0,0,0,1,0,0,0,0,163.0,61336640,0,0
192.168.10.16,159.203.8.72,17,2017-05-07 09:09:00,123,123,0,0,0,0,0,0,0,0,48.0,22361,0,0
8.6.0.1,8.0.6.4,0,2017-05-07 09:09:00,0,0,0,0,0,0,0,0,0,0,0.0,119007149,0,0
192.168.10.9,23.50.75.27,6,2017-05-07 09:10:00,14786,80,0,0,0,1,0,0,0,0,89.42857143,60743436,0,0
192.168.10.9,23.50.75.27,6,2017-05-07 09:11:00,14786,80,0,0,0,0,1,0,0,0,6.0,128,0,0
192.168.10.3,64.4.54.254,6,2017-05-07 09:10:00,65422,443,0,0,1,1,0,0,0,1,415.1052632,84448732,0,0
192.168.10.3,64.4.54.254,6,2017-05-07 09:10:00,65416,443,0,0,1,1,0,0,0,1,378.8823529,92755572,0,0
192.168.10.3,64.4.54.254,6,2017-05-07 09:10:00,65427,443,0,0,1,1,0,0,0,1,411.8235294,60368250,0,0
192.168.10.51,162.213.33.48,6,2017-05-07 09:11:00,46838,443,0,0,0,1,0,0,0,0,208.7391304,2410336,0,0
192.168.10.51,162.213.33.48,6,2017-05-07 09:11:00,46839,443,0,0,0,1,0,0,0,0,208.7391304,2514054,0,0
192.168.10.17,192.168.10.255,17,2017-05-07 09:06:00,137,137,0,0,0,0,0,0,0,0,50.0,22,0,0
192.168.10.17,192.168.10.255,17,2017-05-07 09:06:00,138,138,0,0,0,0,0,0,0,0,235.0,18,0,0
192.168.10.50,192.168.10.17,17,2017-05-07 09:06:00,137,137,0,0,0,0,0,0,0,0,62.0,3,0,0
192.168.10.3,192.168.10.1,17,2017-05-07 09:06:00,61802,53,0,0,0,0,0,0,0,0,43.33333333,23748,0,0
192.168.10.3,192.168.10.1,17,2017-05-07 09:09:00,61078,53,0,0,0,0,0,0,0,0,113.8,67456586,0,0
192.168.10.3,192.168.10.1,17,2017-05-07 08:47:00,60481,53,0,0,0,0,0,0,0,0,122.3333333,26889,0,0
192.168.10.3,192.168.10.1,17,2017-05-07 08:54:00,60079,53,0,0,0,0,0,0,0,0,102.3333333,74592,0,0
